,year,plant_code,plant_name,capacity,op_capacity,net_capacity,city,state,latitude,longitude
1115,1981,4046,Point Beach Nuclear Plant,0.0,1286.0,1286.0,Two Rivers,WI,44.2806,-87.5369
1116,1982,4046,Point Beach Nuclear Plant,0.0,1286.0,1286.0,Two Rivers,WI,44.2806,-87.5369
1117,1983,4046,Point Beach Nuclear Plant,0.0,1286.0,1286.0,Two Rivers,WI,44.2806,-87.5369
1118,1984,4046,Point Beach Nuclear Plant,0.0,1286.0,1286.0,Two Rivers,WI,44.2806,-87.5369
1119,1985,4046,Point Beach Nuclear Plant,0.0,1286.0,1286.0,Two Rivers,WI,44.2806,-87.5369
1120,1986,4046,Point Beach Nuclear Plant,0.0,1286.0,1286.0,Two Rivers,WI,44.2806,-87.5369
1121,1987,4046,Point Beach Nuclear Plant,0.0,1286.0,1286.0,Two Rivers,WI,44.2806,-87.5369
1122,1988,4046,Point Beach Nuclear Plant,0.0,1286.0,1286.0,Two Rivers,WI,44.2806,-87.5369
1123,1989,4046,Point Beach Nuclear Plant,0.0,1286.0,1286.0,Two Rivers,WI,44.2806,-87.5369
1124,1990,4046,Point Beach Nuclear Plant,0.0,1286.0,1286.0,Two Rivers,WI,44.2806,-87.5369
1125,1991,4046,Point Beach Nuclear Plant,0.0,1286.0,1286.0,Two Rivers,WI,44.2806,-87.5369
1126,1992,4046,Point Beach Nuclear Plant,0.0,1286.0,1286.0,Two Rivers,WI,44.2806,-87.5369
1127,1993,4046,Point Beach Nuclear Plant,0.0,1286.0,1286.0,Two Rivers,WI,44.2806,-87.5369
1128,1994,4046,Point Beach Nuclear Plant,0.0,1286.0,1286.0,Two Rivers,WI,44.2806,-87.5369
1129,1995,4046,Point Beach Nuclear Plant,0.0,1286.0,1286.0,Two Rivers,WI,44.2806,-87.5369
1130,1996,4046,Point Beach Nuclear Plant,0.0,1286.0,1286.0,Two Rivers,WI,44.2806,-87.5369
1131,1997,4046,Point Beach Nuclear Plant,0.0,1286.0,1286.0,Two Rivers,WI,44.2806,-87.5369
1132,1998,4046,Point Beach Nuclear Plant,0.0,1286.0,1286.0,Two Rivers,WI,44.2806,-87.5369
1133,1999,4046,Point Beach Nuclear Plant,0.0,1286.0,1286.0,Two Rivers,WI,44.2806,-87.5369
1134,2000,4046,Point Beach Nuclear Plant,0.0,1286.0,1286.0,Two Rivers,WI,44.2806,-87.5369
1135,2001,4046,Point Beach Nuclear Plant,0.0,1286.0,1286.0,Two Rivers,WI,44.2806,-87.5369
1136,2002,4046,Point Beach Nuclear Plant,0.0,1286.0,1286.0,Two Rivers,WI,44.2806,-87.5369
1137,2003,4046,Point Beach Nuclear Plant,0.0,1286.0,1286.0,Two Rivers,WI,44.2806,-87.5369
1138,2004,4046,Point Beach Nuclear Plant,0.0,1286.0,1286.0,Two Rivers,WI,44.2806,-87.5369
1139,2005,4046,Point Beach Nuclear Plant,0.0,1286.0,1286.0,Two Rivers,WI,44.2806,-87.5369
1140,2006,4046,Point Beach Nuclear Plant,0.0,1286.0,1286.0,Two Rivers,WI,44.2806,-87.5369
1141,2007,4046,Point Beach Nuclear Plant,0.0,1286.0,1286.0,Two Rivers,WI,44.2806,-87.5369
1142,2008,4046,Point Beach Nuclear Plant,0.0,1286.0,1286.0,Two Rivers,WI,44.2806,-87.5369
1143,2009,4046,Point Beach Nuclear Plant,0.0,1286.0,1286.0,Two Rivers,WI,44.2806,-87.5369
1144,2010,4046,Point Beach Nuclear Plant,0.0,1286.0,1286.0,Two Rivers,WI,44.2806,-87.5369
1145,2011,4046,Point Beach Nuclear Plant,0.0,1286.0,1286.0,Two Rivers,WI,44.2806,-87.5369
1146,2012,4046,Point Beach Nuclear Plant,0.0,1286.0,1286.0,Two Rivers,WI,44.2806,-87.5369
1147,2013,4046,Point Beach Nuclear Plant,0.0,1286.0,1286.0,Two Rivers,WI,44.2806,-87.5369
1148,2014,4046,Point Beach Nuclear Plant,0.0,1286.0,1286.0,Two Rivers,WI,44.2806,-87.5369
1149,2015,4046,Point Beach Nuclear Plant,0.0,1286.0,1286.0,Two Rivers,WI,44.2806,-87.5369
1150,2016,4046,Point Beach Nuclear Plant,0.0,1286.0,1286.0,Two Rivers,WI,44.2806,-87.5369
1151,2017,4046,Point Beach Nuclear Plant,0.0,1286.0,1286.0,Two Rivers,WI,44.2806,-87.5369
1152,2018,4046,Point Beach Nuclear Plant,0.0,1286.0,1286.0,Two Rivers,WI,44.2806,-87.5369
1153,2019,4046,Point Beach Nuclear Plant,0.0,1286.0,1286.0,Two Rivers,WI,44.2806,-87.5369
1154,2020,4046,Point Beach Nuclear Plant,0.0,1286.0,1286.0,Two Rivers,WI,44.2806,-87.5369
1155,2021,4046,Point Beach Nuclear Plant,0.0,1286.0,1286.0,Two Rivers,WI,44.2806,-87.5369
1156,2022,4046,Point Beach Nuclear Plant,0.0,1286.0,1286.0,Two Rivers,WI,44.2806,-87.5369
1157,2023,4046,Point Beach Nuclear Plant,0.0,1286.0,1286.0,Two Rivers,WI,44.2806,-87.5369
1158,2024,4046,Point Beach Nuclear Plant,0.0,1286.0,1286.0,Two Rivers,WI,44.2806,-87.5369
1159,2025,4046,Point Beach Nuclear Plant,0.0,1286.0,1286.0,Two Rivers,WI,44.2806,-87.5369
1160,2026,4046,Point Beach Nuclear Plant,0.0,1286.0,1286.0,Two Rivers,WI,44.2806,-87.5369
1161,2027,4046,Point Beach Nuclear Plant,0.0,1286.0,1286.0,Two Rivers,WI,44.2806,-87.5369
1162,2028,4046,Point Beach Nuclear Plant,0.0,1286.0,1286.0,Two Rivers,WI,44.2806,-87.5369
1163,1968,4270,Waterford 3,0.0,0.0,0.0,Killona,LA,29.995267,-90.471581
1164,1969,4270,Waterford 3,0.0,0.0,0.0,Killona,LA,29.995267,-90.471581
1165,1970,4270,Waterford 3,0.0,0.0,0.0,Killona,LA,29.995267,-90.471581
1166,1971,4270,Waterford 3,0.0,0.0,0.0,Killona,LA,29.995267,-90.471581
1167,1972,4270,Waterford 3,0.0,0.0,0.0,Killona,LA,29.995267,-90.471581
1168,1973,4270,Waterford 3,0.0,0.0,0.0,Killona,LA,29.995267,-90.471581
1169,1974,4270,Waterford 3,0.0,0.0,0.0,Killona,LA,29.995267,-90.471581
1170,1975,4270,Waterford 3,0.0,0.0,0.0,Killona,LA,29.995267,-90.471581
1171,1976,4270,Waterford 3,0.0,0.0,0.0,Killona,LA,29.995267,-90.471581
1172,1977,4270,Waterford 3,0.0,0.0,0.0,Killona,LA,29.995267,-90.471581
1173,1978,4270,Waterford 3,0.0,0.0,0.0,Killona,LA,29.995267,-90.471581
1174,1979,4270,Waterford 3,0.0,0.0,0.0,Killona,LA,29.995267,-90.471581
1175,1980,4270,Waterford 3,0.0,0.0,0.0,Killona,LA,29.995267,-90.471581
1176,1981,4270,Waterford 3,0.0,0.0,0.0,Killona,LA,29.995267,-90.471581
1177,1982,4270,Waterford 3,0.0,0.0,0.0,Killona,LA,29.995267,-90.471581
1178,1983,4270,Waterford 3,0.0,0.0,0.0,Killona,LA,29.995267,-90.471581
1179,1984,4270,Waterford 3,0.0,0.0,0.0,Killona,LA,29.995267,-90.471581
1180,1985,4270,Waterford 3,1199.8,1199.8,1199.8,Killona,LA,29.995267,-90.471581
1181,1986,4270,Waterford 3,0.0,1199.8,1199.8,Killona,LA,29.995267,-90.471581
1182,1987,4270,Waterford 3,0.0,1199.8,1199.8,Killona,LA,29.995267,-90.471581
1183,1988,4270,Waterford 3,0.0,1199.8,1199.8,Killona,LA,29.995267,-90.471581
1184,1989,4270,Waterford 3,0.0,1199.8,1199.8,Killona,LA,29.995267,-90.471581
1185,1990,4270,Waterford 3,0.0,1199.8,1199.8,Killona,LA,29.995267,-90.471581
1186,1991,4270,Waterford 3,0.0,1199.8,1199.8,Killona,LA,29.995267,-90.471581
1187,1992,4270,Waterford 3,0.0,1199.8,1199.8,Killona,LA,29.995267,-90.471581
1188,1993,4270,Waterford 3,0.0,1199.8,1199.8,Killona,LA,29.995267,-90.471581
1189,1994,4270,Waterford 3,0.0,1199.8,1199.8,Killona,LA,29.995267,-90.471581
1190,1995,4270,Waterford 3,0.0,1199.8,1199.8,Killona,LA,29.995267,-90.471581
1191,1996,4270,Waterford 3,0.0,1199.8,1199.8,Killona,LA,29.995267,-90.471581
1192,1997,4270,Waterford 3,0.0,1199.8,1199.8,Killona,LA,29.995267,-90.471581
1193,1998,4270,Waterford 3,0.0,1199.8,1199.8,Killona,LA,29.995267,-90.471581
1194,1999,4270,Waterford 3,0.0,1199.8,1199.8,Killona,LA,29.995267,-90.471581
1195,2000,4270,Waterford 3,0.0,1199.8,1199.8,Killona,LA,29.995267,-90.471581
1196,2001,4270,Waterford 3,0.0,1199.8,1199.8,Killona,LA,29.995267,-90.471581
1197,2002,4270,Waterford 3,0.0,1199.8,1199.8,Killona,LA,29.995267,-90.471581
1198,2003,4270,Waterford 3,0.0,1199.8,1199.8,Killona,LA,29.995267,-90.471581
1199,2004,4270,Waterford 3,0.0,1199.8,1199.8,Killona,LA,29.995267,-90.471581
1200,2005,4270,Waterford 3,0.0,1199.8,1199.8,Killona,LA,29.995267,-90.471581
1201,2006,4270,Waterford 3,0.0,1199.8,1199.8,Killona,LA,29.995267,-90.471581
1202,2007,4270,Waterford 3,0.0,1199.8,1199.8,Killona,LA,29.995267,-90.471581
1203,2008,4270,Waterford 3,0.0,1199.8,1199.8,Killona,LA,29.995267,-90.471581
1204,2009,4270,Waterford 3,0.0,1199.8,1199.8,Killona,LA,29.995267,-90.471581
1205,2010,4270,Waterford 3,0.0,1199.8,1199.8,Killona,LA,29.995267,-90.471581
1206,2011,4270,Waterford 3,0.0,1199.8,1199.8,Killona,LA,29.995267,-90.471581
1207,2012,4270,Waterford 3,0.0,1199.8,1199.8,Killona,LA,29.995267,-90.471581
1208,2013,4270,Waterford 3,0.0,1199.8,1199.8,Killona,LA,29.995267,-90.471581
1209,2014,4270,Waterford 3,0.0,1199.8,1199.8,Killona,LA,29.995267,-90.471581
1210,2015,4270,Waterford 3,0.0,1199.8,1199.8,Killona,LA,29.995267,-90.471581
1211,2016,4270,Waterford 3,0.0,1199.8,1199.8,Killona,LA,29.995267,-90.471581
1212,2017,4270,Waterford 3,0.0,1199.8,1199.8,Killona,LA,29.995267,-90.471581
1213,2018,4270,Waterford 3,0.0,1199.8,1199.8,Killona,LA,29.995267,-90.471581
1214,2019,4270,Waterford 3,0.0,1199.8,1199.8,Killona,LA,29.995267,-90.471581
1215,2020,4270,Waterford 3,0.0,1199.8,1199.8,Killona,LA,29.995267,-90.471581
1216,2021,4270,Waterford 3,0.0,1199.8,1199.8,Killona,LA,29.995267,-90.471581
1217,2022,4270,Waterford 3,0.0,1199.8,1199.8,Killona,LA,29.995267,-90.471581
1218,2023,4270,Waterford 3,0.0,1199.8,1199.8,Killona,LA,29.995267,-90.471581
1219,2024,4270,Waterford 3,0.0,1199.8,1199.8,Killona,LA,29.995267,-90.471581
1220,2025,4270,Waterford 3,0.0,1199.8,1199.8,Killona,LA,29.995267,-90.471581
1221,2026,4270,Waterford 3,0.0,1199.8,1199.8,Killona,LA,29.995267,-90.471581
1222,2027,4270,Waterford 3,0.0,1199.8,1199.8,Killona,LA,29.995267,-90.471581
1223,2028,4270,Waterford 3,0.0,1199.8,1199.8,Killona,LA,29.995267,-90.471581
1224,1968,6000,Donald C Cook,0.0,0.0,0.0,Bridgman,MI,41.975604,-86.565206
1225,1969,6000,Donald C Cook,0.0,0.0,0.0,Bridgman,MI,41.975604,-86.565206
1226,1970,6000,Donald C Cook,0.0,0.0,0.0,Bridgman,MI,41.975604,-86.565206
1227,1971,6000,Donald C Cook,0.0,0.0,0.0,Bridgman,MI,41.975604,-86.565206
1228,1972,6000,Donald C Cook,0.0,0.0,0.0,Bridgman,MI,41.975604,-86.565206
1229,1973,6000,Donald C Cook,0.0,0.0,0.0,Bridgman,MI,41.975604,-86.565206
1230,1974,6000,Donald C Cook,0.0,0.0,0.0,Bridgman,MI,41.975604,-86.565206
1231,1975,6000,Donald C Cook,1152.0,1152.0,1152.0,Bridgman,MI,41.975604,-86.565206
1232,1976,6000,Donald C Cook,0.0,1152.0,1152.0,Bridgman,MI,41.975604,-86.565206
1233,1977,6000,Donald C Cook,0.0,1152.0,1152.0,Bridgman,MI,41.975604,-86.565206
1234,1978,6000,Donald C Cook,1133.3,2285.3,2285.3,Bridgman,MI,41.975604,-86.565206
1235,1979,6000,Donald C Cook,0.0,2285.3,2285.3,Bridgman,MI,41.975604,-86.565206
1236,1980,6000,Donald C Cook,0.0,2285.3,2285.3,Bridgman,MI,41.975604,-86.565206
1237,1981,6000,Donald C Cook,0.0,2285.3,2285.3,Bridgman,MI,41.975604,-86.565206
1238,1982,6000,Donald C Cook,0.0,2285.3,2285.3,Bridgman,MI,41.975604,-86.565206
1239,1983,6000,Donald C Cook,0.0,2285.3,2285.3,Bridgman,MI,41.975604,-86.565206
1240,1984,6000,Donald C Cook,0.0,2285.3,2285.3,Bridgman,MI,41.975604,-86.565206
1241,1985,6000,Donald C Cook,0.0,2285.3,2285.3,Bridgman,MI,41.975604,-86.565206
1242,1986,6000,Donald C Cook,0.0,2285.3,2285.3,Bridgman,MI,41.975604,-86.565206
1243,1987,6000,Donald C Cook,0.0,2285.3,2285.3,Bridgman,MI,41.975604,-86.565206
1244,1988,6000,Donald C Cook,0.0,2285.3,2285.3,Bridgman,MI,41.975604,-86.565206
1245,1989,6000,Donald C Cook,0.0,2285.3,2285.3,Bridgman,MI,41.975604,-86.565206
1246,1990,6000,Donald C Cook,0.0,2285.3,2285.3,Bridgman,MI,41.975604,-86.565206
1247,1991,6000,Donald C Cook,0.0,2285.3,2285.3,Bridgman,MI,41.975604,-86.565206
1248,1992,6000,Donald C Cook,0.0,2285.3,2285.3,Bridgman,MI,41.975604,-86.565206
1249,1993,6000,Donald C Cook,0.0,2285.3,2285.3,Bridgman,MI,41.975604,-86.565206
1250,1994,6000,Donald C Cook,0.0,2285.3,2285.3,Bridgman,MI,41.975604,-86.565206
1251,1995,6000,Donald C Cook,0.0,2285.3,2285.3,Bridgman,MI,41.975604,-86.565206
1252,1996,6000,Donald C Cook,0.0,2285.3,2285.3,Bridgman,MI,41.975604,-86.565206
1253,1997,6000,Donald C Cook,0.0,2285.3,2285.3,Bridgman,MI,41.975604,-86.565206
1254,1998,6000,Donald C Cook,0.0,2285.3,2285.3,Bridgman,MI,41.975604,-86.565206
1255,1999,6000,Donald C Cook,0.0,2285.3,2285.3,Bridgman,MI,41.975604,-86.565206
1256,2000,6000,Donald C Cook,0.0,2285.3,2285.3,Bridgman,MI,41.975604,-86.565206
1257,2001,6000,Donald C Cook,0.0,2285.3,2285.3,Bridgman,MI,41.975604,-86.565206
1258,2002,6000,Donald C Cook,0.0,2285.3,2285.3,Bridgman,MI,41.975604,-86.565206
1259,2003,6000,Donald C Cook,0.0,2285.3,2285.3,Bridgman,MI,41.975604,-86.565206
1260,2004,6000,Donald C Cook,0.0,2285.3,2285.3,Bridgman,MI,41.975604,-86.565206
1261,2005,6000,Donald C Cook,0.0,2285.3,2285.3,Bridgman,MI,41.975604,-86.565206
1262,2006,6000,Donald C Cook,0.0,2285.3,2285.3,Bridgman,MI,41.975604,-86.565206
1263,2007,6000,Donald C Cook,0.0,2285.3,2285.3,Bridgman,MI,41.975604,-86.565206
1264,2008,6000,Donald C Cook,0.0,2285.3,2285.3,Bridgman,MI,41.975604,-86.565206
1265,2009,6000,Donald C Cook,0.0,2285.3,2285.3,Bridgman,MI,41.975604,-86.565206
1266,2010,6000,Donald C Cook,0.0,2285.3,2285.3,Bridgman,MI,41.975604,-86.565206
1267,2011,6000,Donald C Cook,0.0,2285.3,2285.3,Bridgman,MI,41.975604,-86.565206
1268,2012,6000,Donald C Cook,0.0,2285.3,2285.3,Bridgman,MI,41.975604,-86.565206
1269,2013,6000,Donald C Cook,0.0,2285.3,2285.3,Bridgman,MI,41.975604,-86.565206
1270,2014,6000,Donald C Cook,0.0,2285.3,2285.3,Bridgman,MI,41.975604,-86.565206
1271,2015,6000,Donald C Cook,0.0,2285.3,2285.3,Bridgman,MI,41.975604,-86.565206
1272,2016,6000,Donald C Cook,0.0,2285.3,2285.3,Bridgman,MI,41.975604,-86.565206
1273,2017,6000,Donald C Cook,0.0,2285.3,2285.3,Bridgman,MI,41.975604,-86.565206
1274,2018,6000,Donald C Cook,0.0,2285.3,2285.3,Bridgman,MI,41.975604,-86.565206
1275,2019,6000,Donald C Cook,0.0,2285.3,2285.3,Bridgman,MI,41.975604,-86.565206
1276,2020,6000,Donald C Cook,0.0,2285.3,2285.3,Bridgman,MI,41.975604,-86.565206
1277,2021,6000,Donald C Cook,0.0,2285.3,2285.3,Bridgman,MI,41.975604,-86.565206
1278,2022,6000,Donald C Cook,0.0,2285.3,2285.3,Bridgman,MI,41.975604,-86.565206
1279,2023,6000,Donald C Cook,0.0,2285.3,2285.3,Bridgman,MI,41.975604,-86.565206
1280,2024,6000,Donald C Cook,0.0,2285.3,2285.3,Bridgman,MI,41.975604,-86.565206
1281,2025,6000,Donald C Cook,0.0,2285.3,2285.3,Bridgman,MI,41.975604,-86.565206
1282,2026,6000,Donald C Cook,0.0,2285.3,2285.3,Bridgman,MI,41.975604,-86.565206
1283,2027,6000,Donald C Cook,0.0,2285.3,2285.3,Bridgman,MI,41.975604,-86.565206
1284,2028,6000,Donald C Cook,0.0,2285.3,2285.3,Bridgman,MI,41.975604,-86.565206
1285,1968,6001,Joseph M Farley,0.0,0.0,0.0,Columbia,AL,31.2231,-85.1116
1286,1969,6001,Joseph M Farley,0.0,0.0,0.0,Columbia,AL,31.2231,-85.1116
1287,1970,6001,Joseph M Farley,0.0,0.0,0.0,Columbia,AL,31.2231,-85.1116
1288,1971,6001,Joseph M Farley,0.0,0.0,0.0,Columbia,AL,31.2231,-85.1116
1289,1972,6001,Joseph M Farley,0.0,0.0,0.0,Columbia,AL,31.2231,-85.1116
1290,1973,6001,Joseph M Farley,0.0,0.0,0.0,Columbia,AL,31.2231,-85.1116
1291,1974,6001,Joseph M Farley,0.0,0.0,0.0,Columbia,AL,31.2231,-85.1116
1292,1975,6001,Joseph M Farley,0.0,0.0,0.0,Columbia,AL,31.2231,-85.1116
1293,1976,6001,Joseph M Farley,0.0,0.0,0.0,Columbia,AL,31.2231,-85.1116
1294,1977,6001,Joseph M Farley,888.2,888.2,888.2,Columbia,AL,31.2231,-85.1116
1295,1978,6001,Joseph M Farley,0.0,888.2,888.2,Columbia,AL,31.2231,-85.1116
1296,1979,6001,Joseph M Farley,0.0,888.2,888.2,Columbia,AL,31.2231,-85.1116
1297,1980,6001,Joseph M Farley,0.0,888.2,888.2,Columbia,AL,31.2231,-85.1116
1298,1981,6001,Joseph M Farley,888.2,1776.4,1776.4,Columbia,AL,31.2231,-85.1116
1299,1982,6001,Joseph M Farley,0.0,1776.4,1776.4,Columbia,AL,31.2231,-85.1116
1300,1983,6001,Joseph M Farley,0.0,1776.4,1776.4,Columbia,AL,31.2231,-85.1116
1301,1984,6001,Joseph M Farley,0.0,1776.4,1776.4,Columbia,AL,31.2231,-85.1116
1302,1985,6001,Joseph M Farley,0.0,1776.4,1776.4,Columbia,AL,31.2231,-85.1116
1303,1986,6001,Joseph M Farley,0.0,1776.4,1776.4,Columbia,AL,31.2231,-85.1116
1304,1987,6001,Joseph M Farley,0.0,1776.4,1776.4,Columbia,AL,31.2231,-85.1116
1305,1988,6001,Joseph M Farley,0.0,1776.4,1776.4,Columbia,AL,31.2231,-85.1116
1306,1989,6001,Joseph M Farley,0.0,1776.4,1776.4,Columbia,AL,31.2231,-85.1116
1307,1990,6001,Joseph M Farley,0.0,1776.4,1776.4,Columbia,AL,31.2231,-85.1116
1308,1991,6001,Joseph M Farley,0.0,1776.4,1776.4,Columbia,AL,31.2231,-85.1116
1309,1992,6001,Joseph M Farley,0.0,1776.4,1776.4,Columbia,AL,31.2231,-85.1116
1310,1993,6001,Joseph M Farley,0.0,1776.4,1776.4,Columbia,AL,31.2231,-85.1116
1311,1994,6001,Joseph M Farley,0.0,1776.4,1776.4,Columbia,AL,31.2231,-85.1116
1312,1995,6001,Joseph M Farley,0.0,1776.4,1776.4,Columbia,AL,31.2231,-85.1116
1313,1996,6001,Joseph M Farley,0.0,1776.4,1776.4,Columbia,AL,31.2231,-85.1116
1314,1997,6001,Joseph M Farley,0.0,1776.4,1776.4,Columbia,AL,31.2231,-85.1116
1315,1998,6001,Joseph M Farley,0.0,1776.4,1776.4,Columbia,AL,31.2231,-85.1116
1316,1999,6001,Joseph M Farley,0.0,1776.4,1776.4,Columbia,AL,31.2231,-85.1116
1317,2000,6001,Joseph M Farley,0.0,1776.4,1776.4,Columbia,AL,31.2231,-85.1116
1318,2001,6001,Joseph M Farley,0.0,1776.4,1776.4,Columbia,AL,31.2231,-85.1116
1319,2002,6001,Joseph M Farley,0.0,1776.4,1776.4,Columbia,AL,31.2231,-85.1116
1320,2003,6001,Joseph M Farley,0.0,1776.4,1776.4,Columbia,AL,31.2231,-85.1116
1321,2004,6001,Joseph M Farley,0.0,1776.4,1776.4,Columbia,AL,31.2231,-85.1116
1322,2005,6001,Joseph M Farley,0.0,1776.4,1776.4,Columbia,AL,31.2231,-85.1116
1323,2006,6001,Joseph M Farley,0.0,1776.4,1776.4,Columbia,AL,31.2231,-85.1116
1324,2007,6001,Joseph M Farley,0.0,1776.4,1776.4,Columbia,AL,31.2231,-85.1116
1325,2008,6001,Joseph M Farley,0.0,1776.4,1776.4,Columbia,AL,31.2231,-85.1116
1326,2009,6001,Joseph M Farley,0.0,1776.4,1776.4,Columbia,AL,31.2231,-85.1116
1327,2010,6001,Joseph M Farley,0.0,1776.4,1776.4,Columbia,AL,31.2231,-85.1116
1328,2011,6001,Joseph M Farley,0.0,1776.4,1776.4,Columbia,AL,31.2231,-85.1116
1329,2012,6001,Joseph M Farley,0.0,1776.4,1776.4,Columbia,AL,31.2231,-85.1116
1330,2013,6001,Joseph M Farley,0.0,1776.4,1776.4,Columbia,AL,31.2231,-85.1116
1331,2014,6001,Joseph M Farley,0.0,1776.4,1776.4,Columbia,AL,31.2231,-85.1116
1332,2015,6001,Joseph M Farley,0.0,1776.4,1776.4,Columbia,AL,31.2231,-85.1116
1333,2016,6001,Joseph M Farley,0.0,1776.4,1776.4,Columbia,AL,31.2231,-85.1116
1334,2017,6001,Joseph M Farley,0.0,1776.4,1776.4,Columbia,AL,31.2231,-85.1116
1335,2018,6001,Joseph M Farley,0.0,1776.4,1776.4,Columbia,AL,31.2231,-85.1116
1336,2019,6001,Joseph M Farley,0.0,1776.4,1776.4,Columbia,AL,31.2231,-85.1116
1337,2020,6001,Joseph M Farley,0.0,1776.4,1776.4,Columbia,AL,31.2231,-85.1116
1338,2021,6001,Joseph M Farley,0.0,1776.4,1776.4,Columbia,AL,31.2231,-85.1116
1339,2022,6001,Joseph M Farley,0.0,1776.4,1776.4,Columbia,AL,31.2231,-85.1116
1340,2023,6001,Joseph M Farley,0.0,1776.4,1776.4,Columbia,AL,31.2231,-85.1116
1341,2024,6001,Joseph M Farley,0.0,1776.4,1776.4,Columbia,AL,31.2231,-85.1116
1342,2025,6001,Joseph M Farley,0.0,1776.4,1776.4,Columbia,AL,31.2231,-85.1116
1343,2026,6001,Joseph M Farley,0.0,1776.4,1776.4,Columbia,AL,31.2231,-85.1116
1344,2027,6001,Joseph M Farley,0.0,1776.4,1776.4,Columbia,AL,31.2231,-85.1116
1345,2028,6001,Joseph M Farley,0.0,1776.4,1776.4,Columbia,AL,31.2231,-85.1116
1346,1968,6008,Palo Verde,0.0,0.0,0.0,Wintersburg,AZ,33.3881,-112.8617
1347,1969,6008,Palo Verde,0.0,0.0,0.0,Wintersburg,AZ,33.3881,-112.8617
1348,1970,6008,Palo Verde,0.0,0.0,0.0,Wintersburg,AZ,33.3881,-112.8617
1349,1971,6008,Palo Verde,0.0,0.0,0.0,Wintersburg,AZ,33.3881,-112.8617
1350,1972,6008,Palo Verde,0.0,0.0,0.0,Wintersburg,AZ,33.3881,-112.8617
1351,1973,6008,Palo Verde,0.0,0.0,0.0,Wintersburg,AZ,33.3881,-112.8617
1352,1974,6008,Palo Verde,0.0,0.0,0.0,Wintersburg,AZ,33.3881,-112.8617
1353,1975,6008,Palo Verde,0.0,0.0,0.0,Wintersburg,AZ,33.3881,-112.8617
1354,1976,6008,Palo Verde,0.0,0.0,0.0,Wintersburg,AZ,33.3881,-112.8617
1355,1977,6008,Palo Verde,0.0,0.0,0.0,Wintersburg,AZ,33.3881,-112.8617
1356,1978,6008,Palo Verde,0.0,0.0,0.0,Wintersburg,AZ,33.3881,-112.8617
1357,1979,6008,Palo Verde,0.0,0.0,0.0,Wintersburg,AZ,33.3881,-112.8617
1358,1980,6008,Palo Verde,0.0,0.0,0.0,Wintersburg,AZ,33.3881,-112.8617
1359,1981,6008,Palo Verde,0.0,0.0,0.0,Wintersburg,AZ,33.3881,-112.8617
1360,1982,6008,Palo Verde,0.0,0.0,0.0,Wintersburg,AZ,33.3881,-112.8617
1361,1983,6008,Palo Verde,0.0,0.0,0.0,Wintersburg,AZ,33.3881,-112.8617
1362,1984,6008,Palo Verde,0.0,0.0,0.0,Wintersburg,AZ,33.3881,-112.8617
1363,1985,6008,Palo Verde,0.0,0.0,0.0,Wintersburg,AZ,33.3881,-112.8617
1364,1986,6008,Palo Verde,1403.2,1403.2,1403.2,Wintersburg,AZ,33.3881,-112.8617
1365,1986,6008,Palo Verde,1403.2,2806.4,2806.4,Wintersburg,AZ,33.3881,-112.8617
1366,1987,6008,Palo Verde,0.0,2806.4,2806.4,Wintersburg,AZ,33.3881,-112.8617
1367,1988,6008,Palo Verde,1403.2,4209.6,4209.6,Wintersburg,AZ,33.3881,-112.8617
1368,1989,6008,Palo Verde,0.0,4209.6,4209.6,Wintersburg,AZ,33.3881,-112.8617
1369,1990,6008,Palo Verde,0.0,4209.6,4209.6,Wintersburg,AZ,33.3881,-112.8617
1370,1991,6008,Palo Verde,0.0,4209.6,4209.6,Wintersburg,AZ,33.3881,-112.8617
1371,1992,6008,Palo Verde,0.0,4209.6,4209.6,Wintersburg,AZ,33.3881,-112.8617
1372,1993,6008,Palo Verde,0.0,4209.6,4209.6,Wintersburg,AZ,33.3881,-112.8617
1373,1994,6008,Palo Verde,0.0,4209.6,4209.6,Wintersburg,AZ,33.3881,-112.8617
1374,1995,6008,Palo Verde,0.0,4209.6,4209.6,Wintersburg,AZ,33.3881,-112.8617
1375,1996,6008,Palo Verde,0.0,4209.6,4209.6,Wintersburg,AZ,33.3881,-112.8617
1376,1997,6008,Palo Verde,0.0,4209.6,4209.6,Wintersburg,AZ,33.3881,-112.8617
1377,1998,6008,Palo Verde,0.0,4209.6,4209.6,Wintersburg,AZ,33.3881,-112.8617
1378,1999,6008,Palo Verde,0.0,4209.6,4209.6,Wintersburg,AZ,33.3881,-112.8617
1379,2000,6008,Palo Verde,0.0,4209.6,4209.6,Wintersburg,AZ,33.3881,-112.8617
1380,2001,6008,Palo Verde,0.0,4209.6,4209.6,Wintersburg,AZ,33.3881,-112.8617
1381,2002,6008,Palo Verde,0.0,4209.6,4209.6,Wintersburg,AZ,33.3881,-112.8617
1382,2003,6008,Palo Verde,0.0,4209.6,4209.6,Wintersburg,AZ,33.3881,-112.8617
1383,2004,6008,Palo Verde,0.0,4209.6,4209.6,Wintersburg,AZ,33.3881,-112.8617
1384,2005,6008,Palo Verde,0.0,4209.6,4209.6,Wintersburg,AZ,33.3881,-112.8617
1385,2006,6008,Palo Verde,0.0,4209.6,4209.6,Wintersburg,AZ,33.3881,-112.8617
