year,plant_code,plant_name,capacity,cum_capacity,city,state,latitude,longitude
1994,1922,Monticello Nuclear Facility,0,685,Monticello,MN,45.333799999999997,-93.849299999999999
1995,1922,Monticello Nuclear Facility,0,685,Monticello,MN,45.333799999999997,-93.849299999999999
1996,1922,Monticello Nuclear Facility,0,685,Monticello,MN,45.333799999999997,-93.849299999999999
1997,1922,Monticello Nuclear Facility,0,685,Monticello,MN,45.333799999999997,-93.849299999999999
1998,1922,Monticello Nuclear Facility,0,685,Monticello,MN,45.333799999999997,-93.849299999999999
1999,1922,Monticello Nuclear Facility,0,685,Monticello,MN,45.333799999999997,-93.849299999999999
2000,1922,Monticello Nuclear Facility,0,685,Monticello,MN,45.333799999999997,-93.849299999999999
2001,1922,Monticello Nuclear Facility,0,685,Monticello,MN,45.333799999999997,-93.849299999999999
2002,1922,Monticello Nuclear Facility,0,685,Monticello,MN,45.333799999999997,-93.849299999999999
2003,1922,Monticello Nuclear Facility,0,685,Monticello,MN,45.333799999999997,-93.849299999999999
2004,1922,Monticello Nuclear Facility,0,685,Monticello,MN,45.333799999999997,-93.849299999999999
2005,1922,Monticello Nuclear Facility,0,685,Monticello,MN,45.333799999999997,-93.849299999999999
2006,1922,Monticello Nuclear Facility,0,685,Monticello,MN,45.333799999999997,-93.849299999999999
2007,1922,Monticello Nuclear Facility,0,685,Monticello,MN,45.333799999999997,-93.849299999999999
2008,1922,Monticello Nuclear Facility,0,685,Monticello,MN,45.333799999999997,-93.849299999999999
2009,1922,Monticello Nuclear Facility,0,685,Monticello,MN,45.333799999999997,-93.849299999999999
2010,1922,Monticello Nuclear Facility,0,685,Monticello,MN,45.333799999999997,-93.849299999999999
2011,1922,Monticello Nuclear Facility,0,685,Monticello,MN,45.333799999999997,-93.849299999999999
2012,1922,Monticello Nuclear Facility,0,685,Monticello,MN,45.333799999999997,-93.849299999999999
2013,1922,Monticello Nuclear Facility,0,685,Monticello,MN,45.333799999999997,-93.849299999999999
2014,1922,Monticello Nuclear Facility,0,685,Monticello,MN,45.333799999999997,-93.849299999999999
2015,1922,Monticello Nuclear Facility,0,685,Monticello,MN,45.333799999999997,-93.849299999999999
2016,1922,Monticello Nuclear Facility,0,685,Monticello,MN,45.333799999999997,-93.849299999999999
2017,1922,Monticello Nuclear Facility,0,685,Monticello,MN,45.333799999999997,-93.849299999999999
2018,1922,Monticello Nuclear Facility,0,685,Monticello,MN,45.333799999999997,-93.849299999999999
2019,1922,Monticello Nuclear Facility,0,685,Monticello,MN,45.333799999999997,-93.849299999999999
2020,1922,Monticello Nuclear Facility,0,685,Monticello,MN,45.333799999999997,-93.849299999999999
2021,1922,Monticello Nuclear Facility,0,685,Monticello,MN,45.333799999999997,-93.849299999999999
2022,1922,Monticello Nuclear Facility,0,685,Monticello,MN,45.333799999999997,-93.849299999999999
2023,1922,Monticello Nuclear Facility,0,685,Monticello,MN,45.333799999999997,-93.849299999999999
2024,1922,Monticello Nuclear Facility,0,685,Monticello,MN,45.333799999999997,-93.849299999999999
2025,1922,Monticello Nuclear Facility,0,685,Monticello,MN,45.333799999999997,-93.849299999999999
2026,1922,Monticello Nuclear Facility,0,685,Monticello,MN,45.333799999999997,-93.849299999999999
2027,1922,Monticello Nuclear Facility,0,685,Monticello,MN,45.333799999999997,-93.849299999999999
1974,1925,Prairie Island,1186.2,1186.2,Welch,MN,44.622,-92.633300000000006
1975,1925,Prairie Island,0,1186.2,Welch,MN,44.622,-92.633300000000006
1976,1925,Prairie Island,0,1186.2,Welch,MN,44.622,-92.633300000000006
1977,1925,Prairie Island,0,1186.2,Welch,MN,44.622,-92.633300000000006
1978,1925,Prairie Island,0,1186.2,Welch,MN,44.622,-92.633300000000006
1979,1925,Prairie Island,0,1186.2,Welch,MN,44.622,-92.633300000000006
1980,1925,Prairie Island,0,1186.2,Welch,MN,44.622,-92.633300000000006
1981,1925,Prairie Island,0,1186.2,Welch,MN,44.622,-92.633300000000006
1982,1925,Prairie Island,0,1186.2,Welch,MN,44.622,-92.633300000000006
1983,1925,Prairie Island,0,1186.2,Welch,MN,44.622,-92.633300000000006
1984,1925,Prairie Island,0,1186.2,Welch,MN,44.622,-92.633300000000006
1985,1925,Prairie Island,0,1186.2,Welch,MN,44.622,-92.633300000000006
1986,1925,Prairie Island,0,1186.2,Welch,MN,44.622,-92.633300000000006
1987,1925,Prairie Island,0,1186.2,Welch,MN,44.622,-92.633300000000006
1988,1925,Prairie Island,0,1186.2,Welch,MN,44.622,-92.633300000000006
1989,1925,Prairie Island,0,1186.2,Welch,MN,44.622,-92.633300000000006
1990,1925,Prairie Island,0,1186.2,Welch,MN,44.622,-92.633300000000006
1991,1925,Prairie Island,0,1186.2,Welch,MN,44.622,-92.633300000000006
1992,1925,Prairie Island,0,1186.2,Welch,MN,44.622,-92.633300000000006
1993,1925,Prairie Island,0,1186.2,Welch,MN,44.622,-92.633300000000006
1994,1925,Prairie Island,0,1186.2,Welch,MN,44.622,-92.633300000000006
1995,1925,Prairie Island,0,1186.2,Welch,MN,44.622,-92.633300000000006
1996,1925,Prairie Island,0,1186.2,Welch,MN,44.622,-92.633300000000006
1997,1925,Prairie Island,0,1186.2,Welch,MN,44.622,-92.633300000000006
1998,1925,Prairie Island,0,1186.2,Welch,MN,44.622,-92.633300000000006
1999,1925,Prairie Island,0,1186.2,Welch,MN,44.622,-92.633300000000006
2000,1925,Prairie Island,0,1186.2,Welch,MN,44.622,-92.633300000000006
2001,1925,Prairie Island,0,1186.2,Welch,MN,44.622,-92.633300000000006
2002,1925,Prairie Island,0,1186.2,Welch,MN,44.622,-92.633300000000006
2003,1925,Prairie Island,0,1186.2,Welch,MN,44.622,-92.633300000000006
2004,1925,Prairie Island,0,1186.2,Welch,MN,44.622,-92.633300000000006
2005,1925,Prairie Island,0,1186.2,Welch,MN,44.622,-92.633300000000006
2006,1925,Prairie Island,0,1186.2,Welch,MN,44.622,-92.633300000000006
2007,1925,Prairie Island,0,1186.2,Welch,MN,44.622,-92.633300000000006
2008,1925,Prairie Island,0,1186.2,Welch,MN,44.622,-92.633300000000006
2009,1925,Prairie Island,0,1186.2,Welch,MN,44.622,-92.633300000000006
2010,1925,Prairie Island,0,1186.2,Welch,MN,44.622,-92.633300000000006
2011,1925,Prairie Island,0,1186.2,Welch,MN,44.622,-92.633300000000006
2012,1925,Prairie Island,0,1186.2,Welch,MN,44.622,-92.633300000000006
2013,1925,Prairie Island,0,1186.2,Welch,MN,44.622,-92.633300000000006
2014,1925,Prairie Island,0,1186.2,Welch,MN,44.622,-92.633300000000006
2015,1925,Prairie Island,0,1186.2,Welch,MN,44.622,-92.633300000000006
2016,1925,Prairie Island,0,1186.2,Welch,MN,44.622,-92.633300000000006
2017,1925,Prairie Island,0,1186.2,Welch,MN,44.622,-92.633300000000006
2018,1925,Prairie Island,0,1186.2,Welch,MN,44.622,-92.633300000000006
2019,1925,Prairie Island,0,1186.2,Welch,MN,44.622,-92.633300000000006
2020,1925,Prairie Island,0,1186.2,Welch,MN,44.622,-92.633300000000006
2021,1925,Prairie Island,0,1186.2,Welch,MN,44.622,-92.633300000000006
2022,1925,Prairie Island,0,1186.2,Welch,MN,44.622,-92.633300000000006
2023,1925,Prairie Island,0,1186.2,Welch,MN,44.622,-92.633300000000006
2024,1925,Prairie Island,0,1186.2,Welch,MN,44.622,-92.633300000000006
2025,1925,Prairie Island,0,1186.2,Welch,MN,44.622,-92.633300000000006
2026,1925,Prairie Island,0,1186.2,Welch,MN,44.622,-92.633300000000006
2027,1925,Prairie Island,0,1186.2,Welch,MN,44.622,-92.633300000000006
1983,6103,Susquehanna Steam Electric Station,1298,1298,Berwick,PA,41.091900000000003,-76.146199999999993
1984,6103,Susquehanna Steam Electric Station,0,1298,Berwick,PA,41.091900000000003,-76.146199999999993
1985,6103,Susquehanna Steam Electric Station,1298,2596,Berwick,PA,41.091900000000003,-76.146199999999993
1986,6103,Susquehanna Steam Electric Station,0,2596,Berwick,PA,41.091900000000003,-76.146199999999993
1987,6103,Susquehanna Steam Electric Station,0,2596,Berwick,PA,41.091900000000003,-76.146199999999993
1988,6103,Susquehanna Steam Electric Station,0,2596,Berwick,PA,41.091900000000003,-76.146199999999993
1989,6103,Susquehanna Steam Electric Station,0,2596,Berwick,PA,41.091900000000003,-76.146199999999993
1990,6103,Susquehanna Steam Electric Station,0,2596,Berwick,PA,41.091900000000003,-76.146199999999993
1991,6103,Susquehanna Steam Electric Station,0,2596,Berwick,PA,41.091900000000003,-76.146199999999993
1992,6103,Susquehanna Steam Electric Station,0,2596,Berwick,PA,41.091900000000003,-76.146199999999993
1993,6103,Susquehanna Steam Electric Station,0,2596,Berwick,PA,41.091900000000003,-76.146199999999993
1994,6103,Susquehanna Steam Electric Station,0,2596,Berwick,PA,41.091900000000003,-76.146199999999993
1995,6103,Susquehanna Steam Electric Station,0,2596,Berwick,PA,41.091900000000003,-76.146199999999993
1996,6103,Susquehanna Steam Electric Station,0,2596,Berwick,PA,41.091900000000003,-76.146199999999993
1997,6103,Susquehanna Steam Electric Station,0,2596,Berwick,PA,41.091900000000003,-76.146199999999993
1998,6103,Susquehanna Steam Electric Station,0,2596,Berwick,PA,41.091900000000003,-76.146199999999993
1999,6103,Susquehanna Steam Electric Station,0,2596,Berwick,PA,41.091900000000003,-76.146199999999993
2000,6103,Susquehanna Steam Electric Station,0,2596,Berwick,PA,41.091900000000003,-76.146199999999993
2001,6103,Susquehanna Steam Electric Station,0,2596,Berwick,PA,41.091900000000003,-76.146199999999993
2002,6103,Susquehanna Steam Electric Station,0,2596,Berwick,PA,41.091900000000003,-76.146199999999993
2003,6103,Susquehanna Steam Electric Station,0,2596,Berwick,PA,41.091900000000003,-76.146199999999993
2004,6103,Susquehanna Steam Electric Station,0,2596,Berwick,PA,41.091900000000003,-76.146199999999993
2005,6103,Susquehanna Steam Electric Station,0,2596,Berwick,PA,41.091900000000003,-76.146199999999993
2006,6103,Susquehanna Steam Electric Station,0,2596,Berwick,PA,41.091900000000003,-76.146199999999993
2007,6103,Susquehanna Steam Electric Station,0,2596,Berwick,PA,41.091900000000003,-76.146199999999993
2008,6103,Susquehanna Steam Electric Station,0,2596,Berwick,PA,41.091900000000003,-76.146199999999993
2009,6103,Susquehanna Steam Electric Station,0,2596,Berwick,PA,41.091900000000003,-76.146199999999993
2010,6103,Susquehanna Steam Electric Station,0,2596,Berwick,PA,41.091900000000003,-76.146199999999993
2011,6103,Susquehanna Steam Electric Station,0,2596,Berwick,PA,41.091900000000003,-76.146199999999993
2012,6103,Susquehanna Steam Electric Station,0,2596,Berwick,PA,41.091900000000003,-76.146199999999993
2013,6103,Susquehanna Steam Electric Station,0,2596,Berwick,PA,41.091900000000003,-76.146199999999993
2014,6103,Susquehanna Steam Electric Station,0,2596,Berwick,PA,41.091900000000003,-76.146199999999993
2015,6103,Susquehanna Steam Electric Station,0,2596,Berwick,PA,41.091900000000003,-76.146199999999993
2016,6103,Susquehanna Steam Electric Station,0,2596,Berwick,PA,41.091900000000003,-76.146199999999993
2017,6103,Susquehanna Steam Electric Station,0,2596,Berwick,PA,41.091900000000003,-76.146199999999993
2018,6103,Susquehanna Steam Electric Station,0,2596,Berwick,PA,41.091900000000003,-76.146199999999993
2019,6103,Susquehanna Steam Electric Station,0,2596,Berwick,PA,41.091900000000003,-76.146199999999993
2020,6103,Susquehanna Steam Electric Station,0,2596,Berwick,PA,41.091900000000003,-76.146199999999993
2021,6103,Susquehanna Steam Electric Station,0,2596,Berwick,PA,41.091900000000003,-76.146199999999993
2022,6103,Susquehanna Steam Electric Station,0,2596,Berwick,PA,41.091900000000003,-76.146199999999993
2023,6103,Susquehanna Steam Electric Station,0,2596,Berwick,PA,41.091900000000003,-76.146199999999993
2024,6103,Susquehanna Steam Electric Station,0,2596,Berwick,PA,41.091900000000003,-76.146199999999993
2025,6103,Susquehanna Steam Electric Station,0,2596,Berwick,PA,41.091900000000003,-76.146199999999993
2026,6103,Susquehanna Steam Electric Station,0,2596,Berwick,PA,41.091900000000003,-76.146199999999993
2027,6103,Susquehanna Steam Electric Station,0,2596,Berwick,PA,41.091900000000003,-76.146199999999993
1977,2410,PSEG Salem Generating Station,1170,1170,Hancocks Bridge,NJ,39.462499999999999,-75.535799999999995
1978,2410,PSEG Salem Generating Station,0,1170,Hancocks Bridge,NJ,39.462499999999999,-75.535799999999995
1979,2410,PSEG Salem Generating Station,0,1170,Hancocks Bridge,NJ,39.462499999999999,-75.535799999999995
1980,2410,PSEG Salem Generating Station,0,1170,Hancocks Bridge,NJ,39.462499999999999,-75.535799999999995
1981,2410,PSEG Salem Generating Station,1170,2340,Hancocks Bridge,NJ,39.462499999999999,-75.535799999999995
1982,2410,PSEG Salem Generating Station,0,2340,Hancocks Bridge,NJ,39.462499999999999,-75.535799999999995
1983,2410,PSEG Salem Generating Station,0,2340,Hancocks Bridge,NJ,39.462499999999999,-75.535799999999995
1984,2410,PSEG Salem Generating Station,0,2340,Hancocks Bridge,NJ,39.462499999999999,-75.535799999999995
1985,2410,PSEG Salem Generating Station,0,2340,Hancocks Bridge,NJ,39.462499999999999,-75.535799999999995
1986,2410,PSEG Salem Generating Station,0,2340,Hancocks Bridge,NJ,39.462499999999999,-75.535799999999995
1987,2410,PSEG Salem Generating Station,0,2340,Hancocks Bridge,NJ,39.462499999999999,-75.535799999999995
1988,2410,PSEG Salem Generating Station,0,2340,Hancocks Bridge,NJ,39.462499999999999,-75.535799999999995
1989,2410,PSEG Salem Generating Station,0,2340,Hancocks Bridge,NJ,39.462499999999999,-75.535799999999995
1990,2410,PSEG Salem Generating Station,0,2340,Hancocks Bridge,NJ,39.462499999999999,-75.535799999999995
1991,2410,PSEG Salem Generating Station,0,2340,Hancocks Bridge,NJ,39.462499999999999,-75.535799999999995
1992,2410,PSEG Salem Generating Station,0,2340,Hancocks Bridge,NJ,39.462499999999999,-75.535799999999995
1993,2410,PSEG Salem Generating Station,0,2340,Hancocks Bridge,NJ,39.462499999999999,-75.535799999999995
1994,2410,PSEG Salem Generating Station,0,2340,Hancocks Bridge,NJ,39.462499999999999,-75.535799999999995
1995,2410,PSEG Salem Generating Station,0,2340,Hancocks Bridge,NJ,39.462499999999999,-75.535799999999995
1996,2410,PSEG Salem Generating Station,0,2340,Hancocks Bridge,NJ,39.462499999999999,-75.535799999999995
1997,2410,PSEG Salem Generating Station,0,2340,Hancocks Bridge,NJ,39.462499999999999,-75.535799999999995
1998,2410,PSEG Salem Generating Station,0,2340,Hancocks Bridge,NJ,39.462499999999999,-75.535799999999995
1999,2410,PSEG Salem Generating Station,0,2340,Hancocks Bridge,NJ,39.462499999999999,-75.535799999999995
2000,2410,PSEG Salem Generating Station,0,2340,Hancocks Bridge,NJ,39.462499999999999,-75.535799999999995
2001,2410,PSEG Salem Generating Station,0,2340,Hancocks Bridge,NJ,39.462499999999999,-75.535799999999995
2002,2410,PSEG Salem Generating Station,0,2340,Hancocks Bridge,NJ,39.462499999999999,-75.535799999999995
2003,2410,PSEG Salem Generating Station,0,2340,Hancocks Bridge,NJ,39.462499999999999,-75.535799999999995
2004,2410,PSEG Salem Generating Station,0,2340,Hancocks Bridge,NJ,39.462499999999999,-75.535799999999995
2005,2410,PSEG Salem Generating Station,0,2340,Hancocks Bridge,NJ,39.462499999999999,-75.535799999999995
2006,2410,PSEG Salem Generating Station,0,2340,Hancocks Bridge,NJ,39.462499999999999,-75.535799999999995
2007,2410,PSEG Salem Generating Station,0,2340,Hancocks Bridge,NJ,39.462499999999999,-75.535799999999995
2008,2410,PSEG Salem Generating Station,0,2340,Hancocks Bridge,NJ,39.462499999999999,-75.535799999999995
2009,2410,PSEG Salem Generating Station,0,2340,Hancocks Bridge,NJ,39.462499999999999,-75.535799999999995
2010,2410,PSEG Salem Generating Station,0,2340,Hancocks Bridge,NJ,39.462499999999999,-75.535799999999995
2011,2410,PSEG Salem Generating Station,0,2340,Hancocks Bridge,NJ,39.462499999999999,-75.535799999999995
2012,2410,PSEG Salem Generating Station,0,2340,Hancocks Bridge,NJ,39.462499999999999,-75.535799999999995
2013,2410,PSEG Salem Generating Station,0,2340,Hancocks Bridge,NJ,39.462499999999999,-75.535799999999995
2014,2410,PSEG Salem Generating Station,0,2340,Hancocks Bridge,NJ,39.462499999999999,-75.535799999999995
2015,2410,PSEG Salem Generating Station,0,2340,Hancocks Bridge,NJ,39.462499999999999,-75.535799999999995
2016,2410,PSEG Salem Generating Station,0,2340,Hancocks Bridge,NJ,39.462499999999999,-75.535799999999995
2017,2410,PSEG Salem Generating Station,0,2340,Hancocks Bridge,NJ,39.462499999999999,-75.535799999999995
2018,2410,PSEG Salem Generating Station,0,2340,Hancocks Bridge,NJ,39.462499999999999,-75.535799999999995
2019,2410,PSEG Salem Generating Station,0,2340,Hancocks Bridge,NJ,39.462499999999999,-75.535799999999995
2020,2410,PSEG Salem Generating Station,0,2340,Hancocks Bridge,NJ,39.462499999999999,-75.535799999999995
2021,2410,PSEG Salem Generating Station,0,2340,Hancocks Bridge,NJ,39.462499999999999,-75.535799999999995
2022,2410,PSEG Salem Generating Station,0,2340,Hancocks Bridge,NJ,39.462499999999999,-75.535799999999995
2023,2410,PSEG Salem Generating Station,0,2340,Hancocks Bridge,NJ,39.462499999999999,-75.535799999999995
2024,2410,PSEG Salem Generating Station,0,2340,Hancocks Bridge,NJ,39.462499999999999,-75.535799999999995
2025,2410,PSEG Salem Generating Station,0,2340,Hancocks Bridge,NJ,39.462499999999999,-75.535799999999995
2026,2410,PSEG Salem Generating Station,0,2340,Hancocks Bridge,NJ,39.462499999999999,-75.535799999999995
2027,2410,PSEG Salem Generating Station,0,2340,Hancocks Bridge,NJ,39.462499999999999,-75.535799999999995
1986,6118,PSEG Hope Creek Generating Station,1290.7,1290.7,Hancocks Bridge,NJ,39.4666,-75.537700000000001
1987,6118,PSEG Hope Creek Generating Station,0,1290.7,Hancocks Bridge,NJ,39.4666,-75.537700000000001
1988,6118,PSEG Hope Creek Generating Station,0,1290.7,Hancocks Bridge,NJ,39.4666,-75.537700000000001
1989,6118,PSEG Hope Creek Generating Station,0,1290.7,Hancocks Bridge,NJ,39.4666,-75.537700000000001
1990,6118,PSEG Hope Creek Generating Station,0,1290.7,Hancocks Bridge,NJ,39.4666,-75.537700000000001
1991,6118,PSEG Hope Creek Generating Station,0,1290.7,Hancocks Bridge,NJ,39.4666,-75.537700000000001
1992,6118,PSEG Hope Creek Generating Station,0,1290.7,Hancocks Bridge,NJ,39.4666,-75.537700000000001
1993,6118,PSEG Hope Creek Generating Station,0,1290.7,Hancocks Bridge,NJ,39.4666,-75.537700000000001
1994,6118,PSEG Hope Creek Generating Station,0,1290.7,Hancocks Bridge,NJ,39.4666,-75.537700000000001
1995,6118,PSEG Hope Creek Generating Station,0,1290.7,Hancocks Bridge,NJ,39.4666,-75.537700000000001
1996,6118,PSEG Hope Creek Generating Station,0,1290.7,Hancocks Bridge,NJ,39.4666,-75.537700000000001
1997,6118,PSEG Hope Creek Generating Station,0,1290.7,Hancocks Bridge,NJ,39.4666,-75.537700000000001
1998,6118,PSEG Hope Creek Generating Station,0,1290.7,Hancocks Bridge,NJ,39.4666,-75.537700000000001
1999,6118,PSEG Hope Creek Generating Station,0,1290.7,Hancocks Bridge,NJ,39.4666,-75.537700000000001
2000,6118,PSEG Hope Creek Generating Station,0,1290.7,Hancocks Bridge,NJ,39.4666,-75.537700000000001
2001,6118,PSEG Hope Creek Generating Station,0,1290.7,Hancocks Bridge,NJ,39.4666,-75.537700000000001
2002,6118,PSEG Hope Creek Generating Station,0,1290.7,Hancocks Bridge,NJ,39.4666,-75.537700000000001
2003,6118,PSEG Hope Creek Generating Station,0,1290.7,Hancocks Bridge,NJ,39.4666,-75.537700000000001
2004,6118,PSEG Hope Creek Generating Station,0,1290.7,Hancocks Bridge,NJ,39.4666,-75.537700000000001
2005,6118,PSEG Hope Creek Generating Station,0,1290.7,Hancocks Bridge,NJ,39.4666,-75.537700000000001
2006,6118,PSEG Hope Creek Generating Station,0,1290.7,Hancocks Bridge,NJ,39.4666,-75.537700000000001
2007,6118,PSEG Hope Creek Generating Station,0,1290.7,Hancocks Bridge,NJ,39.4666,-75.537700000000001
2008,6118,PSEG Hope Creek Generating Station,0,1290.7,Hancocks Bridge,NJ,39.4666,-75.537700000000001
2009,6118,PSEG Hope Creek Generating Station,0,1290.7,Hancocks Bridge,NJ,39.4666,-75.537700000000001
2010,6118,PSEG Hope Creek Generating Station,0,1290.7,Hancocks Bridge,NJ,39.4666,-75.537700000000001
2011,6118,PSEG Hope Creek Generating Station,0,1290.7,Hancocks Bridge,NJ,39.4666,-75.537700000000001
2012,6118,PSEG Hope Creek Generating Station,0,1290.7,Hancocks Bridge,NJ,39.4666,-75.537700000000001
2013,6118,PSEG Hope Creek Generating Station,0,1290.7,Hancocks Bridge,NJ,39.4666,-75.537700000000001
2014,6118,PSEG Hope Creek Generating Station,0,1290.7,Hancocks Bridge,NJ,39.4666,-75.537700000000001
