plant_code,plant_name,latitude,longitude,city,state
3162,Falls,40.176486,-74.789976,Morrisville,PA
3163,Moser Generating Station,40.2352,-75.6193,Pottstown,PA
3164,Muddy Run,39.8076,-76.2993,Drumore,PA
3166,Peach Bottom,39.758936,-76.268742,Delta,PA
3168,Richmond Generating Station,39.984469,-75.075247,Phila.,PA
3169,Schuylkill Generating Station,39.9419,-75.1883,Phila.,PA
3170,Southwark,39.9144,-75.135,Philadelphia,PA
3175,Safe Harbor,39.9244,-76.39,Conestoga,PA
3176,Hunlock Power Station,41.200556,-76.07,Hunlok Creek,PA
3178,FirstEnergy Armstrong Power Station,40.929167,-79.465556,Adrian,PA
3179,Hatfields Ferry Power Station,39.855556,-79.9275,Masontown,PA
3181,FirstEnergy Mitchell Power Station,40.221111,-79.968333,Cortney,PA
3182,FirstEnergy Springdale Power Station,40.544167,-79.767222,Springdale,PA
3236,Manchester Street,41.8167,-71.4042,Providence,RI
3250,Darlington County,34.4185,-80.1657,Hartsville,SC
3251,H B Robinson,34.4017,-80.1589,Hartsville,SC
3253,Boyds Mill Hydro,34.455514,-82.199339,Ware Shoals,SC
3254,Buzzard Roost,34.169733,-81.902452,Chappells,SC
3255,Cedar Creek,34.5414,-80.8756,Great Falls,SC
3256,Dearborn,34.5583,-80.8914,Great Falls,SC
3257,Fishing Creek,34.6,-80.8928,Great Falls,SC
3258,Gaston Shoals,35.1381,-81.5975,Blacksburg,SC
3259,Great Falls (SC),34.5592,-80.8917,Great Falls,SC
3261,Hollidays Bridge Hydro,34.527475,-82.374964,Honea Path,SC
3262,Jocassee,34.9594,-82.9147,Salem,SC
3264,W S Lee,34.6022,-82.435,Williamston,SC
3265,Oconee,34.7939,-82.8986,Seneca,SC
3266,Rocky Creek,34.54,-80.8778,Great Falls,SC
3267,Saluda Dam,34.852224,-82.483959,Greenville,SC
3270,Wateree Hydro,34.3355,-80.7021,Ridgeway,SC
3271,Wylie,35.0218,-81.0078,Fort Mill,SC
3272,99 Islands,35.0314,-81.4936,Blacksburg,SC
3275,Lockhart,34.7792,-81.4561,Lockhart,SC
3277,Burton,32.436111,-80.721388,Burton,SC
3280,Canadys Steam,33.0647,-80.6228,Walterboro,SC
3281,Coit GT,33.980254,-81.04067,Columbia,SC
3283,Columbia Canal Hydro,33.9972,-81.0494,Columbia,SC
3284,Faber Place,32.783333,-79.983333,Charleston,SC
3285,Hagood,32.8265,-79.9634,Charleston Heights,SC
3286,Hardeeville,32.298805,-81.073866,Hardeeville,SC
3287,McMeekin,34.0556,-81.2172,Columbia,SC
3289,Neal Shoals,34.6642,-81.4486,Union,SC
3290,Parr Hydro,34.26132,-81.330852,Jenkinsville,SC
3291,Parr GT,34.2642,-81.3308,Jenkinsville,SC
3293,Saluda Lexington,34.0533,-81.2172,Columbia,SC
3295,Urquhart,33.435,-81.9111,Beech Island,SC
3297,Wateree,33.8264,-80.6228,Eastover,SC
3298,Williams,33.0158,-79.9297,Goose Creek,SC
3305,Rocky River (SC),34.2572,-82.6097,Iva,SC
3317,Dolphus M Grainger,33.826655,-79.053368,Conway,SC
3318,Hilton Head,32.208871,-80.698754,Hilton Head Island,SC
3319,Jefferies,33.244404,-79.990909,Moncks Corner,SC
3320,Myrtle Beach,33.708283,-78.924146,Myrtle Beach,SC
3321,Spillway,33.453759,-80.163986,Pineville,SC
3323,J Strom Thurmond,33.6602,-82.1961,Clarks Hill,SC
3325,Ben French,44.087235,-103.260959,Rapid City,SD
3334,Pathfinder,43.602778,-96.638333,Sioux Falls,SD
3338,Aberdeen CT,45.429884,-98.49396,Aberdeen,SD
3341,Clark (SD),44.8733,-97.8808,Clark,SD
3342,Faulkton,45.0356,-99.0475,Faulkton,SD
3343,Highmore,44.5217,-99.5269,Highmore,SD
3344,Huron,44.369507,-98.17223,Huron,SD
3346,Mobile Unit,44.3784,-98.4629,Huron,SD
3347,Redfield,44.876944,-98.524167,Redfield,SD
3348,Webster IC,45.33,-97.331111,Webster,SD
3352,Lake Preston,44.364871,-97.381063,Lake Preston,SD
3356,Oahe,44.4504,-100.3866,Pierre,SD
3373,Fort Randall,43.0653,-98.5539,Pickstown,SD
3375,Big Bend Dam,44.0384,-99.4463,Chamberlain,SD
3393,Allen Steam Plant,35.074087,-90.14868,Memphis,TN
3394,Apalachia,35.167712,-84.295601,Reliance,TN
3395,Boone Dam,36.4403,-82.4381,Kingsport,TN
3396,Bull Run,36.0211,-84.1567,Clinton,TN
3397,Cherokee Dam,36.168176,-83.49768,Rudledge,TN
3398,Chickamauga,35.101791,-85.229467,Chattanooga,TN
3399,Cumberland (TN),36.3903,-87.6539,Cumberland City,TN
3400,Douglas Dam,35.9623,-83.5393,Dandridge,TN
3401,Fort Patrick Henry,36.4982,-82.5086,Kingsport,TN
3402,Fort Loudoun,35.7917,-84.2431,Lenoir City,TN
3403,Gallatin (TN),36.3156,-86.4006,Gallatin,TN
3404,Great Falls (TN),35.806732,-85.634063,Rock Island,TN
3405,John Sevier,36.3767,-82.9639,Rogersville,TN
3406,Johnsonville,36.0278,-87.9861,New Johnsonville,TN
3407,Kingston,35.8992,-84.5194,Kingston,TN
3408,Melton Hill,35.8853,-84.3003,Lenoir City,TN
3409,Nickajack,35.0017,-85.6218,Jasper,TN
3411,Norris Dam,36.2242,-84.0914,Norris,TN
3412,Ocoee 1,35.0947,-84.6478,Benton,TN
3413,Ocoee 2,35.082271,-84.49115,Benton,TN
3414,Ocoee 3,35.075,-84.4833,Benton,TN
3415,Pickwick Landing Dam,35.0683,-88.2494,Pickwick Dam,TN
3416,South Holston,36.523174,-82.090213,Bristol,TN
3417,Tims Ford,35.1967,-86.2783,Winchester,TN
3418,Watauga,36.3413,-82.1264,Elizabethton,TN
3419,Watts Bar Fossil,35.6108,-84.7811,Spring City,TN
3420,Watts Bar Hydro,35.619673,-84.785527,Spring City,TN
3421,Wilbur,36.341667,-82.126389,Elizabethon,TN
3423,Cordell Hull,36.289539,-85.94416,Carthage,TN
3424,Dale Hollow,36.5378,-85.4517,Celina,TN
3426,Old Hickory,36.2972,-86.6556,Hendersonville,TN
3428,J P Priest,36.1564,-86.6186,Nashville,TN
3437,Eagle Pass,28.829535,-100.552234,Eagle Pass,TX
3438,J L Bates,26.222222,-98.394444,Palmview,TX
3439,Laredo,27.5667,-99.5089,Laredo,TX
3440,Lon C Hill,27.85,-97.6167,Corpus Christi,TX
3441,Nueces Bay,27.819412,-97.419203,Corpus Christi,TX
3442,La Palma,26.133056,-97.638888,San Benito,TX
3443,Victoria,28.7883,-97.01,Victoria,TX
3452,Lake Hubbard,32.8358,-96.5458,Sunnyvale,TX
3453,Mountain Creek,32.7231,-96.9358,Dallas,TX
3454,North Lake,32.950556,-96.975,Coppell,TX
3455,Parkdale,32.776667,-96.723333,Dallas,TX
3456,Newman,31.983587,-106.431777,El Paso,TX
3457,Lewis Creek,30.4356,-95.5214,Willis,TX
3459,Sabine,30.0242,-93.878,Orange,TX
3460,Cedar Bayou,29.75,-94.9256,Baytown,TX
3464,Greens Bayou,29.822201,-95.219429,Houston,TX
3466,P H Robinson,29.486667,-94.979444,Bacliff,TX
3468,Sam Bertron,29.726775,-95.059827,Laporte,TX
3469,T H Wharton,29.9417,-95.5306,Houston,TX
3470,W A Parish,29.4828,-95.6311,Thompsons,TX
3471,Webster,29.525833,-95.108055,Webster,TX
3476,Knox Lee,32.3766,-94.6415,Longview,TX
3477,Lone Star,32.9215,-94.7226,Lone Star,TX
3478,Wilkes,32.848163,-94.547986,Avinger,TX
3482,Jones,33.5239,-101.7392,Lubbock,TX
3483,Moore County,35.9667,-101.865,Sunray,TX
3484,Nichols,35.283357,-101.746423,Amarillo,TX
3485,Plant X,34.1661,-102.4114,Earth,TX
3487,Riverview,35.712222,-101.411944,Borger,TX
3489,Eagle Mountain,32.9056,-97.4792,Fort Worth,TX
3490,Graham,33.1344,-98.6117,Graham,TX
3491,Handley,32.7283,-97.2192,Fort Worth,TX
3492,Morgan Creek,32.3358,-100.9156,Colorado City,TX
3493,North Main,32.760556,-97.336389,Fort Worth,TX
3494,Permian Basin,31.5839,-102.9633,Monahans,TX
3497,Big Brown,31.8206,-96.0544,Fairfield,TX
3502,Lake Creek,31.4647,-96.985,Waco,TX
3503,River Crest,33.393056,-95.146667,Bogota,TX
3504,Stryker Creek,31.93985,-94.989834,Jacksonville,TX
3506,Tradinghouse,31.5728,-96.9642,Waco,TX
3507,Trinidad (TX),32.124519,-96.101277,Trinidad,TX
3508,Valley (TX),33.628143,-96.367605,Savoy,TX
3548,Decker Creek,30.3033,-97.6128,Austin,TX
3549,Holly Street,30.25,-97.716667,Austin,TX
3559,Silas Ray,25.9131,-97.5214,Brownsville,TX
3561,Bryan (TX),30.64741,-96.372316,Bryan,TX
3574,C E Newman,32.9125,-96.6231,Garland,TX
3576,Ray Olinger,33.068055,-96.452481,Navada,TX
3581,Abbott TP 3,29.593951,-98.040734,McQueeney,TX
3582,Dunlap TP 1,29.640187,-98.045934,New Brannfels,TX
3583,H 4,29.495193,-97.624948,Cost,TX
3584,H 5,29.4681,-97.4919,Gonzales,TX
3585,Nolte,29.537565,-97.932106,Seguin,TX
3586,TP 4,29.548136,-97.999587,Seguin,TX
3594,Austin,30.293424,-97.784408,Austin,TX
3595,Buchanan Dam (TX),30.7507,-98.4176,Buchanan Dam,TX
3597,Granite Shoals,30.556,-98.3384,Marble Falls,TX
3598,Inks,30.731599,-98.385422,Buchanan Dam,TX
3599,Marble Falls,30.555288,-98.257593,Marble Falls,TX
3600,Marshall Ford,30.3899,-97.9073,Austin,TX
3601,Sim Gideon,30.1456,-97.2708,Bastrop,TX
3602,Ty Cooke,33.5211,-101.7906,Lubbock,TX
3604,J Robert Massengale,33.6039,-101.8408,Lubock,TX
3609,Leon Creek,29.3525,-98.5761,San Antonio,TX
3610,Mission Road,29.398333,-98.489166,San Antonio,TX
3611,O W Sommers,29.308056,-98.3242,San Antonio,TX
3612,V H Braunig,29.2567,-98.3825,Elmendorf,TX
3613,W B Tuttle,29.53,-98.4181,San Antonio,TX
3624,Weatherford,32.7581,-97.7873,Weatherford,TX
3627,North Texas,32.77878,-97.694542,Weatherford,TX
3628,R W Miller,32.6581,-98.3103,Palo Pinto,TX
3630,Pearsall,28.9275,-99.0919,Pearsall,TX
3631,Sam Rayburn,28.8947,-97.135,Nursery,TX
3643,Upper Beaver,38.2683,-112.4806,Beaver,UT
3644,Carbon,39.7272,-110.8644,Price,UT
3646,Cutler Hydro,41.834702,-112.052114,Collinston,UT
3648,Gadsby,40.7686,-111.9289,Salt Lake City,UT
3651,Granite,40.619173,-111.78208,Salt lake City,UT
3655,Olmstead,40.315796,-111.654691,Orem,UT
3656,Pioneer,41.243643,-111.946478,Ogden,UT
3658,Snake Creek,40.544942,-111.502911,Midway,UT
3659,Stairs,40.6236,-111.7533,Salt Lake City,UT
3661,Weber,41.137621,-111.884948,South Weber,UT
3665,Bountiful City,40.886867,-111.885332,Bountiful,UT
3666,Brigham City,41.501619,-111.99345,Brigham,UT
3675,Hydro III,41.746364,-111.746023,Logan,UT
3676,Manti Upper,39.255911,-111.621491,Manti,UT
3683,Murray City,40.67,-111.89,Murray,UT
3686,Provo,40.242907,-111.663094,Provo,UT
3688,Bartholomew,40.167136,-111.499461,Springville,UT
3691,Spanish Fork,40.080042,-111.604846,Spanish Fork,UT
3697,Gateway,41.136547,-111.831441,Mountain Green,UT
3698,Wanship,40.7904,-111.4043,Wanship,UT
3699,Boulder,37.9858,-111.4383,Boulder,UT
3704,Uintah,40.538056,-110.066111,Neola,UT
3708,Ascutney,43.4011,-72.4203,Weatherfield,VT
3709,Smith (VT),43.9921,-72.1282,Bradford,VT
3710,Cavendish,43.381225,-72.598242,Cavendish,VT
3711,Clark Falls,44.6356,-73.12,Milton,VT
3712,Fairfax Falls,44.6534,-72.9961,Fairfax,VT
3714,Glen,43.6368,-72.9758,Rutland Town,VT
3716,Lower Middlebury,44.0249,-73.1768,Middlebury Lower,VT
3717,Milton,44.641433,-73.113364,Milton,VT
3720,Peterson,44.6381,-73.1625,Milton,VT
3722,Pittsford,43.694,-72.955,Pittsford,VT
3723,Rutland,43.603,-72.9923,Rutland City,VT
3724,Salisbury,43.8954,-73.1007,Salisbury,VT
3725,Silver Lake (VT),43.898584,-73.053125,Salisbury,VT
3728,Weybridge,44.0661,-73.2158,Weybridge,VT
3730,Newport Diesels,44.938056,-72.18,Newport,VT
3731,Newport,44.937579,-72.179968,Newport,VT
3734,Berlin 5,44.251,-72.6027,Berlin,VT
3735,Colchester 16,44.4906,-73.1703,Colchester,VT
3737,Essex Junction 19,44.4821,-73.1164,Essex Junction,VT
3739,Marshfield 6,44.3606,-72.3356,Marshfield,VT
3740,Middlesex 2,44.292391,-72.6824,Moretown,VT
3743,West Danville 15,44.4056,-72.1881,Danville,VT
3745,Bellows Falls,43.1375,-72.4464,Bellow Falls,VT
3746,Harriman,42.7936,-72.9144,Whitingham,VT
3750,Canaan,44.999274,-71.530164,Canaan,VT
3753,West Charleston,44.887379,-72.055357,West Charleston,VT
3754,Burlington GT,44.4814,-73.2239,Burlington,VT
3762,Great Falls (VT),44.500222,-71.998921,Lyndon,VT
3764,Morrisville,44.561831,-72.602369,Morrisville,VT
3765,Cadys Falls,44.577553,-72.611861,Morrisville,VT
3772,Buck Hydro,36.808229,-80.938714,Ivanhoe,VA
3773,Byllesby 2,36.7858,-80.9333,Ivanhoe,VA
3774,Claytor,37.075,-80.5847,Radford,VA
3775,Clinch River,36.9333,-82.1997,Cleveland,VA
3776,Glen Lyn,37.3706,-80.8633,Glen Lyn,VA
3777,Leesville,37.0933,-79.4025,Hurt,VA
3778,Niagara,37.2544,-79.8756,Vinton,VA
3779,Reusens,37.4639,-79.1856,Lynchburg,VA
3780,Smith Mountain,37.0413,-79.5356,Penhook,VA
3782,Bayview,37.2717,-75.9682,Bayview,VA
3785,Tasley,37.7061,-75.7031,Tasley,VA
3789,Luray Hydro Station,38.676667,-78.498888,Luray,VA
3790,Newport Hydro Station,38.571389,-78.593611,Newport,VA
3796,Bremo Bluff,37.7089,-78.2878,Bremo Bluff,VA
3797,Chesterfield,37.3822,-77.3833,Chester,VA
3798,Cushaw,37.592887,-79.380823,Warm Springs,VA
3799,Low Moor,37.777,-79.892,Covington,VA
3800,Northern Neck,37.95,-76.711,Warsaw,VA
3803,Chesapeake,36.7711,-76.3019,Chesapeake,VA
3804,Possum Point,38.5367,-77.2806,Dumfries,VA
3806,Surry,37.1661,-76.6986,Surry,VA
3809,Yorktown,37.2144,-76.4611,Yorktown,VA
3821,Snowden,37.5736,-79.3715,Big Island,VA
3823,West Spring Street,38.27,-78.035,Culpeper,VA
3825,Pinnacles,36.666866,-80.447897,Ararat,VA
3826,Martinsville,36.664145,-79.883588,Martinsville,VA
3827,Radford,37.078366,-80.572726,Radford,VA
3833,John H Kerr,36.59943,-78.3005,Boydton,VA
3834,Philpott Lake,36.7803,-80.0281,Bassett,VA
3845,Transalta Centralia Generation,46.755938,-122.859764,Centralia,WA
3846,Condit,45.7544,-121.5269,White Salmon,WA
3847,Merwin,45.9567,-122.554444,Ariel,WA
3850,Swift 1,46.060833,-122.201667,Cougar,WA
3852,Yale,45.96277,-122.335467,Amboy,WA
3853,Crystal Mountain,46.953468,-121.475198,Greenwater,WA
3854,Electron,46.990967,-122.174921,Orting,WA
3855,Lower Baker,48.5478,-121.7407,Concrete,WA
3860,Snoqualmie,47.54011,-121.83702,Snoqualmie,WA
3861,Upper Baker,48.649,-121.6907,Concrete,WA
3862,White River (WA),47.191667,-122.186944,Sumner,WA
3866,Little Falls (WA),47.821667,-117.916667,Ford,WA
3867,Long Lake,47.834444,-117.836111,Ford,WA
3868,Meyers Falls,48.5953,-118.0603,Kettle Falls,WA
3869,Nine Mile,47.769722,-117.537222,Nine Mile,WA
3878,Yelm,46.974912,-122.635795,Yelm,WA
3883,Rocky Reach,47.533611,-120.295278,Wenatchee,WA
3886,Wells,47.9469,-119.8653,Pateros,WA
3887,Priest Rapids,46.6451,-119.908,Mattawa,WA
3888,Wanapum,46.8731,-119.9703,Beverly,WA
3891,Box Canyon,48.780856,-117.418337,Ione,WA
3895,The Dalles,45.614,-121.1346,The Dalles,OR
3913,Alder,46.8016,-122.3102,LaGrande,WA
3914,Cushman 1,47.4181,-123.2252,Shelton,WA
3915,Cushman 2,47.3698,-123.1603,Shelton,WA
3916,LaGrande,46.8328,-122.3196,LaGrande,WA
3917,Mayfield,46.5035,-122.5885,Silver Creek,WA
3918,Mossyrock,46.5347,-122.4247,Silver Creek,WA
3920,Steam plant,47.277778,-122.4,Tacoma,WA
3921,Chief Joseph,47.9951,-119.6404,Bridgeport,WA
3925,Ice Harbor,46.249801,-118.879838,Burbank,WA
3926,Little Goose,46.5838,-118.0273,Dayton,WA
3927,Lower Monumental,46.5635,-118.5397,Kahlotus,WA
3929,Packwood,46.595833,-121.569444,Packwood,WA
3935,John E Amos,38.4731,-81.8233,St Albans,WV
3936,Kanawha River,38.2056,-81.4211,Glasgow,WV
3938,Philip Sporn,38.9669,-81.9231,Graham Station,WV
3942,FirstEnergy Albright,39.488611,-79.636944,Albright,WV
3943,FirstEnergy Fort Martin Power Station,39.710833,-79.9275,Maidsville,WV
3944,FirstEnergy Harrison Power Station,39.384167,-80.3325,Haywood,WV
3945,FirstEnergy Rivesville,39.531389,-80.113056,Rivesville,WV
3946,FirstEnergy Willow Island,39.367222,-81.3,Willow Island,WV
3947,Kammer,39.8461,-80.8186,Captina,WV
3948,Mitchell (WV),39.8297,-80.8153,Captina,WV
3954,Mt Storm,39.2008,-79.2636,Mount Storm,WV
3971,Biron,44.4306,-89.7808,Biron,WI
3972,Du Bay,44.6647,-89.6511,Eau Pleine,WI
3973,Stevens Point,44.5153,-89.585,Stevens Point,WI
3974,Wisconsin Rapids,44.3939,-89.825,Wisconsin Rapids,WI
3975,Whiting,44.4889,-89.5756,Whiting,WI
3976,Gordon,46.23669,-91.785532,Gordon,WI
3982,Bay Front,46.587222,-90.9017,Ashland,WI
3983,Big Falls,45.491667,-91.0469,Glen Fora,WI
3984,Northern States Flambeau,45.9356,-90.4468,Park Falls,WI
3986,Ladysmith Dam,45.464444,-91.083611,Ladysmith,WI
3988,Thornapple,45.411139,-91.218283,Bruce,WI
3989,White River (WI),46.498333,-90.903889,Ashland,WI
3991,Fitchburg,43.0147,-89.4603,Madison,WI
3992,Blount Street,43.0789,-89.3744,Madison,WI
3993,Sycamore (WI),43.1133,-89.3128,Madison,WI
3995,Arpin Dam,45.7517,-91.2028,Radisson,WI
3996,Grimh,45.751667,-91.223611,Radisson,WI
3998,Cedar Falls (WI),44.9367,-91.8883,Menomonie,WI
4000,Chippewa Falls,44.9308,-91.3889,Chippewa Falls,WI
4002,Dells,44.828056,-91.511111,Eau Claire,WI
4005,French Island,43.8292,-91.2597,La Cross,WI
4007,Holcombe,45.223611,-91.127222,Holcombe,WI
4008,Jim Falls,45.051,-91.274,Jim Falls,WI
4009,Menomonie,44.884167,-91.929444,Menomonie,WI
4011,St Croix Falls,45.41167,-92.6469,St Croix Falls,WI
4012,Trego,45.94794,-91.888374,Hayward,WI
4014,Wheaton,44.885416,-91.515833,Eau Claire,WI
4015,Wissota,44.9378,-91.3406,Chippewa Falls,WI
4018,Clam River Dam,45.9467,-92.5383,Danbury,WI
4019,Danbury Dam,46,-92.3725,Danbury,WI
4020,Frederic Diesel,45.654835,-92.465063,Frederic,WI
4021,Grantsburg Diesel,45.779189,-92.678047,Grantsburg,WI
4040,Port Washington Generating Station,43.3842,-87.8689,Port Washington,WI
4041,South Oak Creek,42.8457,-87.8294,Oak Creek,WI
4042,Valley (WI),43.0303,-87.9233,Milwaukee,WI
4043,Appleton,44.25393,-88.40956,Appleton,WI
4044,Oconto Falls Upper,44.8764,-88.1475,Oconto Falls,WI
4045,Pine,45.8275,-88.2483,Florence,WI
4046,Point Beach Nuclear Plant,44.2806,-87.5369,Two Rivers,WI
4048,Blackhawk,42.50654,-89.032183,Beloit,WI
4050,Edgewater,43.715142,-87.705863,Sheboygan,WI
4053,Kilbourn,43.625845,-89.780764,Wisconsin Dells,WI
4054,Nelson Dewey Generating Station,42.7225,-91.0085,Cassville,WI
4056,Prairie Du Sac,43.309932,-89.727778,Prairie du Sac,WI
4057,Rock River,42.581968,-89.0276,Beloit,WI
4059,Sheepskin,42.8347,-89.110833,Edgerton,WI
4060,Alexander,45.1875,-89.7553,Merrill,WI
4061,Caldron Falls,45.3569,-88.2306,Town of Stephenson,WI
4062,Eagle River,45.9106,-89.2592,Eagle River,WI
4063,Grandfather Falls,45.3019,-89.7917,Irma,WI
4064,Hat Rapids,45.5711,-89.4806,Rhinelander,WI
4065,High Falls (WI),45.2794,-88.1997,Town of Stephenson,WI
4067,Johnson Falls,45.2875,-88.1603,Town of Stephenson,WI
4068,Merrill,45.1786,-89.685,Merrill,WI
4071,Potato Rapids,45.1136,-87.7586,Town of Porterfield,WI
4072,Pulliam,44.54,-88.0086,Green Bay,WI
4074,Sandstone Rapids,45.2333,-88.0678,Town of Stephenson,WI
4075,Tomahawk,45.4411,-89.7306,Tomahawk,WI
4076,West Marinette,45.0869,-87.6881,Peshtigo,WI
4077,Wausau,44.9575,-89.6367,Wausau,WI
4078,Weston,44.8606,-89.6553,Rothschild,WI
4079,Castle Rock,43.8656,-89.9514,Adams,WI
4080,Petenwell,44.0572,-90.0217,Necedah,WI
4100,Arcadia Electric,44.2524,-91.5034,Arcadia,WI
4102,Barron,45.40193,-91.840382,Barron,WI
4107,Cashton,43.7561,-90.7806,Cashton,WI
4112,Cumberland (WI),45.5336,-92.0224,Cumberland,WI
4113,Elroy,43.7395,-90.2675,Elroy,WI
4114,Fennimore,42.9828,-90.6558,Fennimore,WI
4118,Kaukauna Gas Turbine,44.276199,-88.265445,Kaukauna,WI
4119,Little Chute,44.279897,-88.25558,Combined Locks,WI
4120,New Badger,44.2772,-88.2678,Kaukauna,WI
4121,Old Badger,44.2772,-88.2678,Kaukauna,WI
4122,Rapide Croche,44.3164,-88.3147,Kaukana,WI
4124,La Farge,43.5722,-90.6391,La Farge,WI
4125,Manitowoc,44.082,-87.6558,Manitowoc,WI
4130,New Lisbon,43.8797,-90.1645,New Lisbon,WI
4139,Viola,43.507,-90.669,Viola,WI
4140,Alma,44.308333,-91.911111,Alma,WI
4142,Flambeau Hydroelectric Station,45.491826,-91.047211,Ladysmith,WI
4143,Genoa,43.5589,-91.2325,Genoa,WI
4146,E J Stoneman Station,42.70826,-90.98474,Cassville,WI
4147,Stiles,44.8747,-88.1586,Oconto Falls,WI
4148,Washington Island,45.370922,-86.930822,Washington Island,WI
4150,Neil Simpson,44.2872,-105.3878,Gillette,WY
4151,Osage (WY),43.9703,-104.4106,Osage,WY
4158,Dave Johnston,42.8378,-105.7769,Glen Rock,WY
4162,Naughton,41.7581,-110.5983,Kemmerer,WY
4176,Fremont Canyon,42.4766,-106.795901,Alcova,WY
4177,Glendo,42.467254,-104.955526,Glendo,WY
4178,Guernsey,42.289868,-104.760634,Guernsey,WY
4180,Kortes,42.174301,-106.880543,Sinclair,WY
4182,Seminoe,42.156127,-106.908483,Sinclair,WY
4183,Shoshone (WY),44.502897,-109.181228,Cody,WY
4185,Fontenelle,42.027013,-110.063973,Le Barge,WY
4195,Powerlane Plant,33.1707,-96.1264,Greenville,TX
4201,Combined Locks,44.273511,-88.300548,Combined Locks,WI
4204,Island Park,44.418293,-111.395971,Island Park,ID
4213,PHP 1,45.481708,-122.083188,Sandy,OR
4214,PHP 2,45.448977,-122.151257,Sandy,OR
4251,Logan City,41.725833,-111.8433,Logan,UT
4256,Walnut,37.4903,-120.9044,Turlock,CA
4257,Easton 2,38.795,-76.07,Easton,MD
4258,Greenup Hydro,38.6472,-82.8594,Franklin Furnace,OH
4259,Endicott Station,42.0317,-84.755,Litchfield,MI
4263,Echo Dam,40.964828,-111.433937,Echo,UT
4264,Joes Valley Dam,39.2875,-111.266389,Sanpete,UT
4266,Spencer,33.1975,-97.1061,Denton,TX
4270,Waterford 3,29.995267,-90.471581,Killona,LA
4271,John P Madgett,44.303583,-91.912647,Alma,WI
4937,Thomas C Ferguson,30.558,-98.3705,Marble Falls,TX
4939,Barney M Davis,27.6064,-97.3117,Corpus Christi,TX
4940,Riverside (OK),35.9978,-95.9567,Jenks,OK
4941,Navajo,36.9047,-111.3886,Page,AZ
5083,Cumberland (NJ),39.3757,-74.9654,Millville,NJ
6000,Donald C Cook,41.975604,-86.565206,Bridgman,MI
6001,Joseph M Farley,31.2231,-85.1116,Columbia,AL
6002,James H Miller Jr,33.6319,-87.0597,Quinton,AL
6004,FirstEnergy Pleasants Power Station,39.366667,-81.294444,Willow Island,WV
6006,Racine,38.9153,-81.9081,Racine,OH
6008,Palo Verde,33.3881,-112.8617,Wintersburg,AZ
6009,White Bluff,34.4228,-92.1406,Redfield,AR
6011,Calvert Cliffs Nuclear Power Plant,38.4344,-76.4417,Lusby,MD
6012,Sherman,42.7297,-72.9303,Rowe,MA
6013,Olive,34.1764,-118.3147,Burbank,CA
6014,Brunswick Nuclear,33.9597,-78.0114,Southport,NC
6015,Harris,35.6334,-78.9556,New Hill,NC
6016,Duck Creek,40.4663,-89.9841,Canton,IL
6017,Newton,38.9361,-88.2781,Newton,IL
6018,East Bend,38.9036,-84.8514,Union,KY
6019,W H Zimmer,38.8675,-84.2289,Moscow,OH
6020,Perry,41.8006,-81.1439,Perry,OH
6021,Craig (CO),40.4627,-107.5912,Craig,CO
6022,Braidwood Generation Station,41.2435,-88.2286,Braceville,IL
6023,Byron Generating Station,42.0742,-89.2819,Byron,IL
6025,Collins,41.346111,-88.392777,Morris,IL
6026,LaSalle Generating Station,41.245498,-88.669066,Marseilles,IL
